#	TYPE contact point role	label	role email	role website	denoted by written name	inheres in
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/BFO_0000197 SPLIT=|
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608259	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 260	RoleEmail 260	RoleWebsite 260		ContactPoint 260
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608260	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 261	RoleEmail 261	RoleWebsite 261		ContactPoint 261
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608261	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 262	RoleEmail 262	RoleWebsite 262		ContactPoint 262
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608262	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 263	RoleEmail 263	RoleWebsite 263		ContactPoint 263
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608263	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 264	RoleEmail 264	RoleWebsite 264		ContactPoint 264
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608264	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 265	RoleEmail 265	RoleWebsite 265		ContactPoint 265
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608265	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 266	RoleEmail 266	RoleWebsite 266		ContactPoint 266
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608266	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 267	RoleEmail 267	RoleWebsite 267		ContactPoint 267
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608267	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 268	RoleEmail 268	RoleWebsite 268		ContactPoint 268
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608268	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 269	RoleEmail 269	RoleWebsite 269		ContactPoint 269
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608269	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 270	RoleEmail 270	RoleWebsite 270		ContactPoint 270
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608270	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 271	RoleEmail 271	RoleWebsite 271		ContactPoint 271
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608271	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 272	RoleEmail 272	RoleWebsite 272		ContactPoint 272
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608272	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 273	RoleEmail 273	RoleWebsite 273		ContactPoint 273
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608273	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 274	RoleEmail 274	RoleWebsite 274		ContactPoint 274
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608274	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 275	RoleEmail 275	RoleWebsite 275		ContactPoint 275
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608275	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 276	RoleEmail 276	RoleWebsite 276		ContactPoint 276
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608276	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 277	RoleEmail 277	RoleWebsite 277		ContactPoint 277
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608277	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 278	RoleEmail 278	RoleWebsite 278		ContactPoint 278
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608278	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 279	RoleEmail 279	RoleWebsite 279		ContactPoint 279
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608279	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 280	RoleEmail 280	RoleWebsite 280		ContactPoint 280
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608280	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 281	RoleEmail 281	RoleWebsite 281		ContactPoint 281
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608281	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 282	RoleEmail 282	RoleWebsite 282		ContactPoint 282
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608282	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 283	RoleEmail 283	RoleWebsite 283		ContactPoint 283
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608283	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 284	RoleEmail 284	RoleWebsite 284		ContactPoint 284
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608284	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 285	RoleEmail 285	RoleWebsite 285		ContactPoint 285
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608285	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 286	RoleEmail 286	RoleWebsite 286		ContactPoint 286
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608286	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 287	RoleEmail 287	RoleWebsite 287		ContactPoint 287
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608287	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 288	RoleEmail 288	RoleWebsite 288		ContactPoint 288
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608288	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 289	RoleEmail 289	RoleWebsite 289		ContactPoint 289
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608289	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 290	RoleEmail 290	RoleWebsite 290		ContactPoint 290
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608290	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 291	RoleEmail 291	RoleWebsite 291		ContactPoint 291
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608291	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 292	RoleEmail 292	RoleWebsite 292		ContactPoint 292
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608292	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 293	RoleEmail 293	RoleWebsite 293		ContactPoint 293
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608293	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 294	RoleEmail 294	RoleWebsite 294		ContactPoint 294
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608294	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 295	RoleEmail 295	RoleWebsite 295		ContactPoint 295
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608295	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 296	RoleEmail 296	RoleWebsite 296		ContactPoint 296
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608296	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 297	RoleEmail 297	RoleWebsite 297		ContactPoint 297
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608297	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 298	RoleEmail 298	RoleWebsite 298		ContactPoint 298
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608298	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 299	RoleEmail 299	RoleWebsite 299		ContactPoint 299
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608299	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 300	RoleEmail 300	RoleWebsite 300		ContactPoint 300
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608300	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 301	RoleEmail 301	RoleWebsite 301		ContactPoint 301
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608301	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 302	RoleEmail 302	RoleWebsite 302		ContactPoint 302
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608302	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 303	RoleEmail 303	RoleWebsite 303		ContactPoint 303
